-0.5,0.7,1,0,0,0,
-0.5,0.698239,-1.07228,0,-0.00782881,0,
-0.498239,0.694324,1.03506,0.00782881,-0.00782881,0,
-0.494324,0.688648,-1.05336,0.00782881,-0.0156576,0,
-0.49041,0.679058,1.04414,0.00782881,-0.0234864,0,
-0.486495,0.665553,-1.04873,0.00782881,-0.0313152,0,
-0.482581,0.648134,1.04643,0.00782881,-0.0391441,0,
-0.480428,0.628562,-1.04758,1.51788e-18,-0.0391441,0,
-0.480428,0.607229,1.04701,1.51788e-18,-0.0469729,0,
-0.478666,0.583742,-1.04729,0.00782881,-0.0469729,0,
-0.472991,0.560256,1.04715,0.0156576,-0.0469729,0,
-0.4634,0.536769,-1.04722,0.0234864,-0.0469729,0,
-0.449896,0.513283,1.04719,0.0313152,-0.0469729,0,
-0.432477,0.489796,-1.0472,0.0391441,-0.0469729,0,
-0.414666,0.46631,1.04719,0.0313152,-0.0469729,0,
-0.40077,0.442824,-1.0472,0.0234864,-0.0469729,0,
-0.390788,0.419337,1.0472,0.0156576,-0.0469729,0,
-0.384721,0.395851,-1.0472,0.00782881,-0.0469729,0,
-0.382568,0.372364,1.0472,1.51788e-18,-0.0469729,0,
-0.384329,0.348878,-1.0472,-0.00782881,-0.0469729,0,
-0.390005,0.325391,1.0472,-0.0156576,-0.0469729,0,
-0.399596,0.301905,-1.0472,-0.0234864,-0.0469729,0,
-0.4131,0.278419,1.0472,-0.0313152,-0.0469729,0,
-0.430519,0.254932,-1.0472,-0.0391441,-0.0469729,0,
-0.44833,0.231446,1.0472,-0.0313152,-0.0469729,0,
-0.465749,0.207959,-1.0472,-0.0391441,-0.0469729,0,
-0.483559,0.184473,1.0472,-0.0313152,-0.0469729,0,
-0.497456,0.160986,-1.0472,-0.0234864,-0.0469729,0,
-0.507437,0.1375,1.0472,-0.0156576,-0.0469729,0,
-0.513505,0.114014,-1.0472,-0.00782881,-0.0469729,0,
-0.515658,0.0905271,1.0472,5.42101e-18,-0.0469729,0,
-0.513896,0.0670407,-1.0472,0.00782881,-0.0469729,0,
-0.50822,0.0435543,1.0472,0.0156576,-0.0469729,0,
-0.49863,0.0200678,-1.0472,0.0234864,-0.0469729,0,
-0.488648,-0.00341858,1.0472,0.0156576,-0.0469729,0,
-0.482581,-0.026905,-1.0472,0.00782881,-0.0469729,0,
-0.480428,-0.0503914,1.0472,4.98733e-18,-0.0469729,0,
-0.478666,-0.0738779,-1.0472,0.00782881,-0.0469729,0,
-0.472991,-0.0973643,1.0472,0.0156576,-0.0469729,0,
-0.4634,-0.120851,-1.0472,0.0234864,-0.0469729,0,
-0.449896,-0.144337,1.0472,0.0313152,-0.0469729,0,
-0.432477,-0.167824,-1.0472,0.0391441,-0.0469729,0,
-0.414666,-0.19131,1.0472,0.0313152,-0.0469729,0,
-0.40077,-0.214796,-1.0472,0.0234864,-0.0469729,0,
-0.390788,-0.238283,1.0472,0.0156576,-0.0469729,0,
-0.381198,-0.261769,-1.0472,0.0234864,-0.0469729,0,
-0.367693,-0.285256,1.0472,0.0313152,-0.0469729,0,
-0.353797,-0.308742,-1.0472,0.0234864,-0.0469729,0,
-0.340292,-0.332229,1.0472,0.0313152,-0.0469729,0,
-0.322873,-0.355715,-1.0472,0.0391441,-0.0469729,0,
-0.30154,-0.379201,1.0472,0.0469729,-0.0469729,0,
-0.278053,-0.402688,-1.0472,0.0469729,-0.0469729,0,
-0.254567,-0.426174,1.0472,0.0469729,-0.0469729,0,
-0.23108,-0.447899,-1.0472,0.0469729,-0.0391441,0,
-0.207594,-0.46571,1.0472,0.0469729,-0.0313152,0,
-0.184108,-0.479606,-1.0472,0.0469729,-0.0234864,0,
-0.160621,-0.489588,1.0472,0.0469729,-0.0156576,0,
-0.137135,-0.495655,-1.0472,0.0469729,-0.00782881,0,
-0.113648,-0.497808,1.0472,0.0469729,-1.51788e-18,0,
-0.0901618,-0.496046,-1.0472,0.0469729,0.00782881,0,
-0.0666754,-0.490371,1.0472,0.0469729,0.0156576,0,
-0.0431889,-0.482542,-1.0472,0.0469729,0.0156576,0,
-0.0197025,-0.472951,1.0472,0.0469729,0.0234864,0,
0.00378392,-0.46297,-1.0472,0.0469729,0.0156576,0,
0.0272704,-0.453379,1.0472,0.0469729,0.0234864,0,
0.0507568,-0.439875,-1.0472,0.0469729,0.0313152,0,
0.0742432,-0.422456,1.0472,0.0469729,0.0391441,0,
0.0977296,-0.401122,-1.0472,0.0469729,0.0469729,0,
0.119455,-0.377636,1.0472,0.0391441,0.0469729,0,
0.137265,-0.354149,-1.0472,0.0313152,0.0469729,0,
0.151161,-0.330663,1.0472,0.0234864,0.0469729,0,
0.162904,-0.308938,-1.0472,0.0234864,0.0391441,0,
0.174648,-0.287604,1.0472,0.0234864,0.0469729,0,
0.184629,-0.264118,-1.0472,0.0156576,0.0469729,0,
0.192458,-0.242393,1.0472,0.0156576,0.0391441,0,
0.198526,-0.222821,-1.0472,0.00782881,0.0391441,0,
0.200678,-0.203249,1.0472,1.51788e-18,0.0391441,0,
0.200678,-0.181915,-1.0472,1.51788e-18,0.0469729,0,
0.198917,-0.158429,1.0472,-0.00782881,0.0469729,0,
0.196764,-0.134943,-1.0472,2.1684e-19,0.0469729,0,
0.198526,-0.111456,1.0472,0.00782881,0.0469729,0,
0.204201,-0.0879697,-1.0472,0.0156576,0.0469729,0,
0.213792,-0.0644833,1.0472,0.0234864,0.0469729,0,
0.223773,-0.0409969,-1.0472,0.0156576,0.0469729,0,
0.229841,-0.0175104,1.0472,0.00782881,0.0469729,0,
0.231994,0.00597599,-1.0472,1.51788e-18,0.0469729,0,
0.230232,0.0294624,1.0472,-0.00782881,0.0469729,0,
0.228079,0.0529489,-1.0472,2.1684e-19,0.0469729,0,
0.229841,0.0764353,1.0472,0.00782881,0.0469729,0,
0.235517,0.0999217,-1.0472,0.0156576,0.0469729,0,
0.241584,0.123408,1.0472,0.00782881,0.0469729,0,
0.24726,0.146895,-1.0472,0.0156576,0.0469729,0,
0.253327,0.170381,1.0472,0.00782881,0.0469729,0,
0.25548,0.193867,-1.0472,1.51788e-18,0.0469729,0,
0.253719,0.217354,1.0472,-0.00782881,0.0469729,0,
0.248043,0.24084,-1.0472,-0.0156576,0.0469729,0,
0.238453,0.264327,1.0472,-0.0234864,0.0469729,0,
0.228471,0.287813,-1.0472,-0.0156576,0.0469729,0,
0.21888,0.3113,1.0472,-0.0234864,0.0469729,0,
0.208899,0.334786,-1.0472,-0.0156576,0.0469729,0,
0.202831,0.358272,1.0472,-0.00782881,0.0469729,0,
0.200678,0.381759,-1.0472,1.95156e-18,0.0469729,0,
0.198917,0.405245,1.0472,-0.00782881,0.0469729,0,
0.196764,0.428732,-1.0472,1.95156e-18,0.0469729,0,
0.198526,0.452218,1.0472,0.00782881,0.0469729,0,
0.204201,0.475705,-1.0472,0.0156576,0.0469729,0,
0.210269,0.499191,1.0472,0.00782881,0.0469729,0,
0.212422,0.522677,-1.0472,1.51788e-18,0.0469729,0,
0.214183,0.546164,1.0472,0.00782881,0.0469729,0,
0.219859,0.56965,-1.0472,0.0156576,0.0469729,0,
0.229449,0.593137,1.0472,0.0234864,0.0469729,0,
0.242954,0.616623,-1.0472,0.0313152,0.0469729,0,
0.260373,0.64011,1.0472,0.0391441,0.0469729,0,
0.281707,0.663596,-1.0472,0.0469729,0.0469729,0,
0.305193,0.685321,1.0472,0.0469729,0.0391441,0,
0.32868,0.703132,-1.0472,0.0469729,0.0313152,0,
0.352166,0.717028,1.0472,0.0469729,0.0234864,0,
0.375652,0.727009,-1.0472,0.0469729,0.0156576,0,
0.399139,0.7366,1.0472,0.0469729,0.0234864,0,
0.422625,0.746581,-1.0472,0.0469729,0.0156576,0,
0.446112,0.752649,1.0472,0.0469729,0.00782881,0,
0.469598,0.754802,-1.0472,0.0469729,-5.42101e-18,0,
0.491323,0.754802,1.0472,0.0391441,-5.42101e-18,0,
0.510895,0.75304,-1.0472,0.0391441,-0.00782881,0,
0.530467,0.747364,1.0472,0.0391441,-0.0156576,0,
0.551801,0.739535,-1.0472,0.0469729,-0.0156576,0,
0.575287,0.729945,1.0472,0.0469729,-0.0234864,0,
0.598773,0.719963,-1.0472,0.0469729,-0.0156576,0,
0.62226,0.710373,1.0472,0.0469729,-0.0234864,0,
0.645746,0.700391,-1.0472,0.0469729,-0.0156576,0,
0.669233,0.694324,1.0472,0.0469729,-0.00782881,0,
0.692719,0.688648,-1.0472,0.0469729,-0.0156576,0,
0.716206,0.679058,1.0472,0.0469729,-0.0234864,0,
0.739692,0.665553,-1.0472,0.0469729,-0.0313152,0,
0.763178,0.648134,1.0472,0.0469729,-0.0391441,0,
0.786665,0.626801,-1.0472,0.0469729,-0.0469729,0,
0.80839,0.603314,1.0472,0.0391441,-0.0469729,0,
0.8262,0.579828,-1.0472,0.0313152,-0.0469729,0,
0.840097,0.556341,1.0472,0.0234864,-0.0469729,0,
0.850078,0.532855,-1.0472,0.0156576,-0.0469729,0,
0.856146,0.509368,1.0472,0.00782881,-0.0469729,0,
0.858299,0.485882,-1.0472,1.51788e-18,-0.0469729,0,
0.856537,0.462396,1.0472,-0.00782881,-0.0469729,0,
0.850861,0.438909,-1.0472,-0.0156576,-0.0469729,0,
0.841271,0.415423,1.0472,-0.0234864,-0.0469729,0,
0.827766,0.391936,-1.0472,-0.0313152,-0.0469729,0,
0.810347,0.36845,1.0472,-0.0391441,-0.0469729,0,
0.789014,0.344963,-1.0472,-0.0469729,-0.0469729,0,
0.765527,0.321477,1.0472,-0.0469729,-0.0469729,0,
0.743802,0.297991,-1.0472,-0.0391441,-0.0469729,0,
0.722469,0.274504,1.0472,-0.0469729,-0.0469729,0,
0.700744,0.251018,-1.0472,-0.0391441,-0.0469729,0,
0.67941,0.227531,1.0472,-0.0469729,-0.0469729,0,
0.657685,0.204045,-1.0472,-0.0391441,-0.0469729,0,
0.639875,0.180558,1.0472,-0.0313152,-0.0469729,0,
0.625979,0.157072,-1.0472,-0.0234864,-0.0469729,0,
0.612474,0.133586,1.0472,-0.0313152,-0.0469729,0,
0.598578,0.110099,-1.0472,-0.0234864,-0.0469729,0,
0.588596,0.0866127,1.0472,-0.0156576,-0.0469729,0,
0.579006,0.0631263,-1.0472,-0.0234864,-0.0469729,0,
0.569024,0.0396399,1.0472,-0.0156576,-0.0469729,0,
0.562957,0.0161534,-1.0472,-0.00782881,-0.0469729,0,
0.560804,-0.00733299,1.0472,5.42101e-18,-0.0469729,0,
0.560804,-0.0290579,-1.0472,5.42101e-18,-0.0391441,0,
0.562565,-0.04863,1.0472,0.00782881,-0.0391441,0,
0.56648,-0.0699635,-1.0472,0.00782881,-0.0469729,0,
0.572156,-0.0934499,1.0472,0.0156576,-0.0469729,0,
0.581746,-0.116936,-1.0472,0.0234864,-0.0469729,0,
0.595251,-0.140423,1.0472,0.0313152,-0.0469729,0,
0.609147,-0.163909,-1.0472,0.0234864,-0.0469729,0,
0.622651,-0.187396,1.0472,0.0313152,-0.0469729,0,
0.64007,-0.210882,-1.0472,0.0391441,-0.0469729,0,
0.659642,-0.232607,1.0472,0.0391441,-0.0391441,0,
0.679215,-0.253941,-1.0472,0.0391441,-0.0469729,0,
0.697025,-0.277427,1.0472,0.0313152,-0.0469729,0,
0.710921,-0.300913,-1.0472,0.0234864,-0.0469729,0,
0.720903,-0.3244,1.0472,0.0156576,-0.0469729,0,
0.72697,-0.347886,-1.0472,0.00782881,-0.0469729,0,
0.729123,-0.371373,1.0472,1.51788e-18,-0.0469729,0,
0.727362,-0.394859,-1.0472,-0.00782881,-0.0469729,0,
0.721686,-0.418346,1.0472,-0.0156576,-0.0469729,0,
0.712096,-0.441832,-1.0472,-0.0234864,-0.0469729,0,
0.698591,-0.465318,1.0472,-0.0313152,-0.0469729,0,
0.681172,-0.488805,-1.0472,-0.0391441,-0.0469729,0,
0.6616,-0.51053,1.0472,-0.0391441,-0.0391441,0,
0.643789,-0.530102,-1.0472,-0.0313152,-0.0391441,0,
0.5,-0.7,1,0,0,0,
